Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1583.0
DRC01,OUT010,-1054.625
FDB15,OUT027,5586.0
NCA17,OUT027,3836.25
FDF10,OUT046,2399.5
FDR26,OUT027,4292.0
FDI02,OUT049,1935.875
NCM54,OUT010,104.375
FDF14,OUT013,2451.5
FDJ33,OUT010,51.875
FDM20,OUT035,4037.5
FDC03,OUT027,4594.5
NCX05,OUT046,1828.0
NCM41,OUT027,2918.25
NCU29,OUT010,416.375
FDQ59,OUT017,1518.125
FDH46,OUT010,-228.625
FDH09,OUT013,884.0
NCD06,OUT045,674.875
FDC15,OUT035,2594.0
DRD37,OUT027,2209.5
FDT28,OUT027,3830.5
FDR28,OUT027,4105.0
FDT38,OUT017,1506.625
FDV34,OUT027,2732.5
FDY52,OUT035,1190.5
FDB34,OUT013,1432.0
DRL23,OUT018,1416.0
DRB24,OUT046,2451.5
FDJ50,OUT046,901.5
FDQ49,OUT035,2653.5
FDP20,OUT035,2145.5
FDV19,OUT027,4029.0
NCR54,OUT045,3013.875
FDO09,OUT010,2234.375
FDS57,OUT018,2006.0
FDN10,OUT049,1992.375
FDV23,OUT049,2104.375
FDY28,OUT049,3538.875
DRG51,OUT013,2607.5
FDD45,OUT019,-396.625
NCL18,OUT027,4455.25
NCM29,OUT013,2097.0
FDF17,OUT027,4565.5
FDE22,OUT017,2673.125
FDQ22,OUT017,754.625
FDS01,OUT013,2894.5
FDW35,OUT027,2174.0
FDJ33,OUT046,2022.0
NCF54,OUT035,2840.25
FDE09,OUT013,1808.5
NCE06,OUT045,2456.875
DRH49,OUT049,1410.875
FDY43,OUT045,2645.125
NCT05,OUT017,4105.375
FDZ34,OUT045,2983.625
FDL38,OUT017,1570.625
FDZ31,OUT017,3166.125
FDR14,OUT035,1039.5
NCN54,OUT049,1358.375
NCC42,OUT027,3654.25
FDK08,OUT017,1746.125
FDP59,OUT013,1773.0
FDV22,OUT035,2697.0
FDD33,OUT035,3851.5
DRE60,OUT027,5003.5
FDK52,OUT046,3593.0
FDA02,OUT017,2482.625
FDM56,OUT049,1856.875
FDE57,OUT035,2410.5
FDM32,OUT045,1392.625
NCQ30,OUT027,3371.25
FDQ27,OUT027,3191.0
FDT60,OUT027,3442.5
FDU43,OUT049,3945.875
NCO55,OUT035,1818.25
FDG02,OUT045,2967.125
FDJ28,OUT013,3071.5
FDP40,OUT045,1775.125
FDJ38,OUT045,3007.625
NCC54,OUT017,3878.375
NCZ41,OUT046,1993.0
FDK38,OUT019,431.375
FDU52,OUT013,2507.5
FDC40,OUT046,1290.5
NCR30,OUT017,1287.375
NCN18,OUT017,1883.375
FDB50,OUT035,1399.0
FDG04,OUT013,3025.5
FDR26,OUT035,2962.0
NCT17,OUT018,2692.5
FDX35,OUT027,5079.0
FDS12,OUT046,2008.0
NCZ29,OUT027,3433.25
FDB38,OUT010,734.375
FDP12,OUT013,718.0
FDP22,OUT046,910.0
FDS26,OUT018,3836.5
FDR52,OUT046,3078.5
DRJ13,OUT046,2545.5
FDU48,OUT027,3538.5
FDE29,OUT035,1123.5
NCT29,OUT049,2017.375
DRK37,OUT018,2729.0
FDK55,OUT046,1426.5
FDR07,OUT046,1543.0
FDO21,OUT027,5059.0
FDK46,OUT049,4220.375
FDB12,OUT045,1652.625
FDT31,OUT027,4453.0
FDJ33,OUT045,1955.625
FDC26,OUT027,3201.0
NCQ02,OUT045,2904.875
FDP08,OUT010,1171.375
FDB11,OUT027,5023.0
FDV55,OUT013,2369.0
FDW20,OUT049,2062.875
NCJ18,OUT019,-46.125
FDC41,OUT018,940.0
FDE14,OUT027,3140.0
FDG35,OUT013,2892.0
FDF45,OUT035,1152.5
FDS19,OUT027,2764.0
FDS58,OUT019,705.875
FDA26,OUT017,3631.125
FDM32,OUT049,1545.875
FDL45,OUT046,2024.5
FDZ55,OUT049,2652.875
FDY37,OUT049,2408.375
FDO46,OUT046,3087.5
FDQ60,OUT046,1948.5
FDA19,OUT018,1816.5
FDL15,OUT046,2455.0
FDM10,OUT018,3097.5
NCL05,OUT017,813.375
DRK49,OUT010,-1203.125
NCE18,OUT027,5413.25
FDG40,OUT049,690.375
DRI59,OUT045,3443.625
FDK28,OUT035,4185.5
NCD06,OUT019,-1170.125
FDO11,OUT019,2100.375
FDK27,OUT046,1926.0
FDT43,OUT027,2294.0
FDD38,OUT018,1429.0
FDA16,OUT049,3597.375
FDL14,OUT027,3949.5
NCM17,OUT049,804.375
FDD20,OUT045,1941.625
FDA40,OUT045,1403.125
FDL43,OUT045,1204.625
FDV15,OUT045,1564.625
FDE52,OUT046,1515.5
NCL17,OUT010,336.375
NCJ31,OUT045,3652.875
FDR60,OUT045,1197.125
NCA18,OUT035,1970.25
FDS21,OUT027,2540.0
FDW09,OUT035,1470.0
FDL26,OUT035,2605.0
FDS47,OUT018,1161.5
FDC39,OUT046,3275.0
FDT51,OUT035,1980.0
FDK40,OUT035,4328.5
NCG19,OUT045,3610.875
FDZ07,OUT046,1066.5
FDF08,OUT027,2935.0
FDO04,OUT013,971.0
FDK41,OUT018,1058.5
FDP15,OUT049,4141.375
NCD43,OUT018,1393.0
NCP18,OUT013,2380.0
FDZ51,OUT046,1558.0
DRH13,OUT035,1876.0
FDF38,OUT045,668.125
NCI43,OUT045,736.875
FDM38,OUT027,2395.5
FDS03,OUT013,1086.5
DRJ47,OUT017,2806.625
FDT50,OUT010,-316.625
FDV02,OUT046,2745.0
NCG18,OUT017,1755.375
FDW52,OUT046,2671.5
FDS40,OUT035,773.0
FDN31,OUT017,3128.625
FDA37,OUT045,1947.125
FDA15,OUT046,3954.0
FDL39,OUT046,2912.5
FDJ53,OUT045,1879.125
FDX22,OUT013,3411.5
NCZ42,OUT045,3689.875
FDD56,OUT027,4278.5
FDD40,OUT017,3223.625
FDS50,OUT013,3526.0
NCN14,OUT013,2924.5
FDT15,OUT013,2982.5
NCS18,OUT027,3169.25
NCO26,OUT010,-113.125
FDF58,OUT018,756.5
NCB19,OUT013,1395.5
FDH26,OUT017,2402.125
DRB24,OUT027,3882.0
FDA49,OUT018,1119.5
FDB32,OUT045,1479.125
FDI36,OUT017,3268.625
NCA17,OUT010,468.875
FDH22,OUT013,2022.5
NCM26,OUT018,2151.0
FDT15,OUT027,4403.0
FDB16,OUT018,1144.5
NCP54,OUT027,3409.25
FDJ36,OUT013,1707.5
FDO28,OUT045,1854.625
FDU09,OUT013,973.5
FDF29,OUT017,2216.125
FDY08,OUT013,2288.5
DRJ59,OUT018,356.5
FDT23,OUT027,2783.0
FDU15,OUT018,432.0
FDT47,OUT013,1653.5
FDI53,OUT019,680.375
FDR59,OUT018,3906.0
FDD53,OUT035,835.0
FDY51,OUT017,3580.125
FDT04,OUT049,751.375
FDU51,OUT049,2947.875
FDG14,OUT035,2611.0
NCU06,OUT045,3546.875
DRG25,OUT046,2946.0
DRH49,OUT035,1501.0
FDN15,OUT035,2375.0
FDL43,OUT018,975.5
NCT18,OUT049,2960.375
NCB31,OUT013,4104.0
FDK57,OUT035,2063.5
FDY04,OUT019,741.875
NCP54,OUT046,1930.0
FDF41,OUT013,3868.5
FDM01,OUT045,1624.625
FDW03,OUT045,1658.625
FDF28,OUT045,1942.625
FDY37,OUT017,2420.125
FDQ03,OUT017,3900.625
FDP51,OUT027,3412.0
FDJ40,OUT017,1937.125
FDC32,OUT049,1595.875
DRI49,OUT027,2736.5
NCW54,OUT017,999.875
FDF09,OUT017,758.125
FDP45,OUT018,3731.5
DRJ23,OUT018,2687.5
FDS59,OUT017,1931.625
FDY08,OUT046,2232.0
FDX16,OUT049,2461.375
FDY16,OUT018,2709.0
FDK32,OUT035,2630.0
FDQ22,OUT013,712.5
NCC31,OUT018,2190.5
FDG58,OUT049,2593.375
DRF48,OUT013,3039.5
DRH36,OUT049,1291.375
NCR30,OUT035,1345.25
FDB03,OUT019,1923.875
FDZ28,OUT027,3518.5
FDR35,OUT017,3261.125
DRD15,OUT027,5105.5
FDJ33,OUT019,116.375
FDA56,OUT010,29.875
FDP56,OUT046,804.5
NCT30,OUT046,766.5
FDK15,OUT017,1706.625
FDH44,OUT018,2124.5
FDV01,OUT013,2540.5
DRG03,OUT017,2512.625
FDG50,OUT027,2909.0
FDR16,OUT010,1522.375
FDZ60,OUT046,1719.0
DRG03,OUT045,2369.125
FDS56,OUT018,3938.0
FDU33,OUT045,713.625
DRD27,OUT035,1749.0
FDW22,OUT046,3583.5
DRA24,OUT045,2553.625
FDF38,OUT049,816.875
FDX48,OUT013,2533.5
FDS58,OUT018,2344.0
FDC32,OUT046,1488.5
NCQ29,OUT045,4021.875
DRK39,OUT018,1091.0
NCS38,OUT017,1917.375
DRO47,OUT013,1809.0
DRG27,OUT027,2144.5
FDC57,OUT027,4527.5
FDS55,OUT046,2336.5
NCJ06,OUT018,1618.5
FDO01,OUT019,226.375
NCM55,OUT045,2846.875
FDC52,OUT049,2586.875
FDQ15,OUT045,1265.125
NCT30,OUT027,2209.25
NCR42,OUT027,1989.25
FDD28,OUT035,1109.0
FDQ34,OUT049,1757.875
FDZ12,OUT027,3726.5
DRE13,OUT019,-515.125
NCN07,OUT019,200.875
FDM28,OUT035,3011.5
FDI10,OUT017,2872.625
FDQ25,OUT013,2790.0
FDA38,OUT010,1903.875
DRI13,OUT049,3520.375
FDY20,OUT027,2950.0
NCZ53,OUT035,3090.75
NCM31,OUT013,2298.0
DRB01,OUT017,3084.625
DRF37,OUT046,4136.0
NCF42,OUT049,2852.375
FDF16,OUT018,2088.0
FDB41,OUT013,863.0
FDR34,OUT013,3677.5
FDR15,OUT018,2250.0
NCV42,OUT019,-128.125
FDW51,OUT035,3534.5
FDU36,OUT017,1682.625
FDX60,OUT049,1415.875
FDY03,OUT035,1994.0
FDW55,OUT045,3919.625
FDT01,OUT010,1463.875
FDG58,OUT013,2539.5
FDK21,OUT017,4051.625
NCS41,OUT019,986.375
FDS10,OUT045,2828.625
NCT53,OUT046,2604.5
FDJ28,OUT018,2765.5
FDX44,OUT045,1354.125
FDT20,OUT018,383.5
FDO44,OUT017,1879.125
NCX17,OUT049,3773.375
FDY01,OUT017,1996.125
FDJ12,OUT027,4816.0
DRK35,OUT018,328.0
FDD47,OUT019,783.375
NCM53,OUT035,1824.25
FDO45,OUT013,1495.5
NCM42,OUT010,-176.125
FDE04,OUT046,2909.5
NCI30,OUT027,5330.25
FDZ19,OUT013,2797.5
FDW57,OUT013,2895.5
FDA25,OUT013,1726.5
FDT22,OUT046,961.5
FDP51,OUT013,1974.5
FDD48,OUT027,3321.0
FDY39,OUT035,3092.0
FDO48,OUT010,1648.875
FDD23,OUT027,4446.5
DRN35,OUT027,2062.0
FDT01,OUT035,3553.5
FDC20,OUT010,-993.125
DRJ35,OUT035,1168.0
FDB32,OUT046,1517.5
FDL24,OUT046,2808.0
NCV42,OUT035,1923.25
FDZ46,OUT046,1758.5
FDC15,OUT013,2483.5
FDD08,OUT019,-1250.625
FDY50,OUT049,1529.875
FDD36,OUT013,1949.5
FDG57,OUT027,2264.5
FDL21,OUT018,472.5
FDN16,OUT027,3137.0
FDJ09,OUT027,2247.5
FDS01,OUT010,949.875
FDV33,OUT017,4264.125
DRE12,OUT017,1930.625
FDR07,OUT013,1591.5
FDP48,OUT010,1041.875
NCB55,OUT035,1046.25
FDQ08,OUT013,1064.5
FDR34,OUT035,3844.0
FDO33,OUT046,1800.5
FDP13,OUT045,607.125
FDX12,OUT049,3993.375
NCT06,OUT049,2726.375
FDR16,OUT019,1479.875
FDE36,OUT046,2674.0
FDZ36,OUT049,3076.375
FDV13,OUT045,1412.625
NCZ17,OUT035,737.25
FDU56,OUT045,2876.625
FDM09,OUT035,2890.0
FDV02,OUT017,2838.625
FDS34,OUT018,1582.5
FDA11,OUT049,1640.875
FDP09,OUT017,3456.125
FDB29,OUT027,3338.5
FDT19,OUT017,2875.125
DRH15,OUT017,824.625
FDY38,OUT046,3724.5
FDF14,OUT027,3883.0
FDN48,OUT010,-418.125
FDQ12,OUT013,3678.5
NCJ43,OUT045,2663.875
FDE17,OUT019,585.875
FDB05,OUT035,4066.0
FDH10,OUT045,2986.125
NCR06,OUT017,781.375
FDU32,OUT018,1695.0
FDD56,OUT049,2885.375
FDO36,OUT018,2603.0
FDH16,OUT010,-432.625
FDX10,OUT018,371.5
FDZ37,OUT017,1597.125
FDU31,OUT010,1578.875
DRC49,OUT049,2341.375
FDL15,OUT045,2360.125
FDN32,OUT019,1025.375
DRH59,OUT027,2651.5
NCU29,OUT049,2423.375
FDR37,OUT019,1021.875
FDS14,OUT018,2233.0
FDU02,OUT027,5033.0
FDJ08,OUT035,3187.0
NCZ06,OUT045,3898.875
FDO31,OUT049,1467.875
FDH31,OUT018,1446.5
FDS58,OUT017,2704.625
NCA53,OUT027,2257.25
FDF50,OUT046,3131.5
NCW42,OUT049,3591.375
NCQ17,OUT045,2375.875
FDK51,OUT018,3911.0
NCW41,OUT010,585.875
NCR29,OUT017,985.375
FDB08,OUT019,671.375
FDA40,OUT027,2886.5
FDL14,OUT018,2281.0
FDB47,OUT046,3281.0
FDO03,OUT035,3808.5
DRK13,OUT019,1185.875
FDX13,OUT010,2010.875
FDF52,OUT046,2904.0
FDT11,OUT013,3066.0
FDB08,OUT013,2592.0
FDQ28,OUT018,2251.5
FDD29,OUT045,3928.125
NCQ29,OUT027,5542.25
NCO02,OUT013,1076.5
FDR56,OUT010,1214.875
NCM54,OUT049,2078.375
FDP51,OUT035,2054.5
FDT38,OUT013,1412.0
FDZ20,OUT018,3731.0
FDJ53,OUT013,1957.5
FDX13,OUT049,4037.375
FDP58,OUT035,3619.5
NCK31,OUT019,-1057.625
FDA35,OUT018,1748.5
FDV37,OUT018,2912.0
NCO07,OUT027,4813.25
FDA20,OUT045,2905.625
FDZ59,OUT035,2850.0
NCY17,OUT017,830.875
FDQ28,OUT035,2628.5
FDV35,OUT017,2548.625
FDQ36,OUT013,683.5
FDD34,OUT018,2335.0
FDK51,OUT045,4129.625
FDV31,OUT035,2929.5
FDR04,OUT035,1708.5
FDR14,OUT049,988.875
DRC36,OUT010,887.375
FDE39,OUT019,43.875
FDP57,OUT049,1789.375
FDE57,OUT046,2263.5
NCN18,OUT046,1775.0
NCQ05,OUT018,2114.5
FDW47,OUT035,2065.0
FDV46,OUT035,2362.0
NCP29,OUT045,924.875
FDE09,OUT018,1512.5
NCU06,OUT027,5048.25
FDT19,OUT010,856.375
DRF15,OUT017,2517.625
DRI51,OUT013,2730.0
NCX54,OUT013,1682.5
DRE01,OUT013,3802.5
NCB07,OUT045,2995.375
FDU50,OUT035,2031.0
FDG40,OUT035,732.0
FDW10,OUT018,2521.5
FDX51,OUT013,3160.5
NCP17,OUT045,973.875
FDP21,OUT035,3168.5
FDL04,OUT045,1612.625
FDV23,OUT013,1999.5
FDF24,OUT046,1370.5
FDH56,OUT027,3317.5
FDB51,OUT049,1123.375
FDI58,OUT027,3034.0
FDR20,OUT013,883.5
FDC51,OUT018,1758.0
FDB16,OUT027,2858.0
FDE40,OUT049,1138.875
NCM17,OUT035,847.25
FDU56,OUT035,3094.5
FDS32,OUT019,410.375
FDX02,OUT049,3651.375
FDT39,OUT027,3935.0
FDE35,OUT017,1102.625
NCI42,OUT019,1416.875
DRL23,OUT046,1693.0
FDA10,OUT046,1946.0
FDA11,OUT013,1578.0
NCM06,OUT046,2430.0
NCT05,OUT035,4191.25
NCQ02,OUT010,1040.875
NCY06,OUT049,2142.375
FDY56,OUT035,3734.5
FDL02,OUT035,1859.5
NCI06,OUT035,2943.25
FDQ14,OUT045,2318.625
FDQ12,OUT017,3712.625
FDP36,OUT046,898.5
FDK21,OUT027,5422.0
FDO40,OUT045,2294.125
NCK54,OUT019,-71.125
FDY09,OUT018,2542.5
NCW30,OUT049,4197.375
NCC55,OUT027,2049.25
FDE58,OUT018,1639.0
FDR39,OUT013,2956.5
FDU28,OUT049,3102.875
FDH08,OUT017,3712.125
FDG35,OUT045,2790.625
FDG22,OUT049,750.375
FDC34,OUT035,2656.0
FDP15,OUT018,3758.5
FDK34,OUT010,1886.875
FDU45,OUT035,2045.5
FDQ04,OUT027,2123.5
FDX22,OUT018,3093.5
FDB45,OUT017,1779.625
NCH43,OUT027,4848.25
DRE60,OUT046,3504.5
FDD17,OUT027,5191.0
NCM54,OUT017,2113.375
NCH55,OUT013,2047.5
NCT06,OUT017,2711.375
FDA48,OUT027,4947.0
FDY58,OUT027,5060.0
FDO25,OUT045,3260.125
FDN50,OUT045,1522.625
FDH35,OUT035,2774.0
FDK09,OUT045,3514.625
FDO16,OUT013,1378.5
FDW11,OUT045,981.625
FDU47,OUT027,3729.5
NCQ42,OUT010,122.875
FDK55,OUT027,2901.5
FDN08,OUT049,2008.875
FDT57,OUT045,3695.625
FDJ12,OUT018,3059.0
DRL59,OUT017,961.625
NCN53,OUT046,574.5
FDO51,OUT010,-1113.625
FDK56,OUT017,3090.125
FDY12,OUT035,1046.5
FDU15,OUT035,826.5
FDQ19,OUT046,3896.0
DRF15,OUT045,2375.625
DRE25,OUT019,-434.125
FDK57,OUT018,1645.5
FDD33,OUT010,1755.875
FDR34,OUT027,5118.0
FDU04,OUT045,1904.125
FDE35,OUT019,-834.125
NCD31,OUT035,2712.25
FDJ56,OUT035,1728.0
NCU53,OUT046,2598.5
FDD39,OUT035,3541.5
NCU17,OUT019,-259.625
FDJ20,OUT046,2003.5
NCW41,OUT018,2212.5
FDL52,OUT035,840.5
FDS39,OUT035,2406.5
DRJ47,OUT045,2674.125
FDP13,OUT010,-1227.625
DRK39,OUT010,-562.125
FDF28,OUT010,147.875
FDB09,OUT045,1935.625
FDM51,OUT046,1669.5
DRM49,OUT018,503.5
DRF23,OUT013,2803.0
DRH01,OUT035,2858.5
FDH12,OUT027,3165.0
FDA28,OUT019,152.375
FDW37,OUT018,1188.5
FDF02,OUT046,1660.0
DRL37,OUT046,722.0
NCF43,OUT046,2248.0
FDH08,OUT010,1699.375
FDR34,OUT019,1787.375
NCK19,OUT049,3152.375
NCD55,OUT018,423.5
FDT27,OUT049,3829.375
FDQ57,OUT045,2299.125
FDA47,OUT035,2764.5
DRG15,OUT027,2482.5
FDE05,OUT018,2105.0
FDN46,OUT046,1653.5
FDX27,OUT027,2988.5
FDT51,OUT045,1756.625
FDU33,OUT013,805.5
FDJ16,OUT027,2425.0
FDD20,OUT019,109.875
FDT36,OUT049,680.875
DRF15,OUT027,3867.5
FDN52,OUT010,-473.625
FDC22,OUT027,4512.0
FDX15,OUT045,2470.125
FDT13,OUT013,3015.5
FDU04,OUT017,2074.125
FDU31,OUT019,1574.375
FDW59,OUT027,2852.0
NCO29,OUT046,2601.0
FDL15,OUT035,2569.5
FDI41,OUT049,2462.875
FDQ48,OUT049,1747.375
DRI39,OUT013,925.5
FDI08,OUT013,4038.5
FDC21,OUT049,1910.375
FDF58,OUT035,1188.5
FDS08,OUT010,903.375
FDE47,OUT045,1908.125
NCP18,OUT019,511.875
NCR41,OUT013,1579.0
FDA27,OUT013,4101.0
FDA43,OUT035,3214.0
FDA49,OUT045,1330.125
NCE55,OUT018,2516.0
DRM49,OUT027,2242.0
FDF22,OUT027,4837.0
FDQ15,OUT018,1066.5
NCS54,OUT017,2862.375
NCY05,OUT013,624.0
FDR45,OUT046,3799.0
FDK57,OUT049,2051.375
FDF41,OUT010,1968.875
FDV21,OUT046,1989.0
FDD51,OUT046,762.5
FDF33,OUT046,1778.5
FDA38,OUT046,3771.0
FDR56,OUT045,3069.125
NCN41,OUT017,2019.375
FDC60,OUT027,2903.0
FDB47,OUT045,3220.625
DRH01,OUT013,2790.0
FDW08,OUT046,1684.0
FDF38,OUT027,2173.0
FDY32,OUT017,2673.625
FDG34,OUT049,1915.875
FDG47,OUT019,2212.375
NCF18,OUT035,3112.75
FDL39,OUT019,1013.875
NCH55,OUT035,2136.25
DRJ35,OUT049,1091.875
FDS44,OUT035,3946.0
DRE01,OUT018,3488.5
FDY39,OUT013,3004.5
FDY32,OUT018,2279.0
FDR33,OUT027,3241.0
NCP50,OUT049,1402.875
FDZ47,OUT018,1371.5
FDU57,OUT049,2556.875
FDY44,OUT013,3169.0
DRH59,OUT018,920.5
FDB03,OUT027,5263.0
FDY46,OUT045,2903.125
FDM39,OUT045,2743.625
FDY36,OUT035,1371.5
NCM55,OUT035,3035.25
FDJ50,OUT010,-1025.625
DRL60,OUT013,2419.5
NCJ54,OUT049,3746.875
FDX59,OUT017,687.625
FDI07,OUT013,3239.5
DRF51,OUT010,-1303.625
FDM14,OUT017,1882.125
FDP21,OUT045,2959.625
FDE40,OUT035,1222.0
FDE05,OUT035,2543.5
FDM13,OUT027,3574.0
FDC34,OUT027,3964.5
NCI55,OUT018,1679.0
NCE43,OUT018,2364.5
FDW58,OUT018,1467.0
FDG60,OUT045,3638.625
FDV31,OUT017,2899.625
FDR47,OUT013,3111.0
FDM60,OUT019,-1144.625
NCF06,OUT018,3782.5
NCN26,OUT027,3313.25
FDQ59,OUT049,1548.875
FDF09,OUT046,636.0
NCS06,OUT017,4261.375
FDT44,OUT046,1886.0
FDI19,OUT017,3969.625
FDT22,OUT017,1078.625
NCF54,OUT027,4134.25
DRG25,OUT045,2876.625
FDB59,OUT017,3247.125
FDQ37,OUT017,3176.625
FDP56,OUT035,948.5
FDW44,OUT035,2922.5
FDJ26,OUT010,1523.875
FDU43,OUT018,3527.5
FDW33,OUT045,1611.125
NCX53,OUT027,3724.25
FDN56,OUT010,433.875
DRF15,OUT049,2514.875
FDO33,OUT017,1938.125
FDZ39,OUT010,-186.125
NCJ19,OUT017,984.375
FDU01,OUT035,3134.0
FDT12,OUT035,3740.0
NCM18,OUT018,707.5
FDP19,OUT017,2156.125
NCR42,OUT049,647.375
FDN10,OUT046,1912.0
FDG44,OUT017,1018.125
FDQ10,OUT046,2730.5
DRH13,OUT049,1786.375
FDT52,OUT013,3945.5
FDM56,OUT045,1711.125
NCO43,OUT010,-293.125
NCV29,OUT035,2941.25
NCF06,OUT013,4115.0
FDO50,OUT035,1635.0
FDT59,OUT013,3674.5
FDX40,OUT027,2072.5
FDE50,OUT017,3111.625
FDX51,OUT017,3275.625
NCD30,OUT018,1301.0
FDK15,OUT013,1638.5
FDL12,OUT045,965.625
FDK46,OUT017,4205.625
DRH49,OUT010,-594.125
FDQ57,OUT046,2365.5
FDY59,OUT017,1627.625
FDO09,OUT018,3889.5
NCG30,OUT035,2123.75
FDM09,OUT017,2816.625
NCN17,OUT027,3067.25
NCS42,OUT013,1453.5
FDD02,OUT019,15.875
FDE34,OUT013,2921.5
FDU38,OUT045,2975.625
FDB33,OUT046,2512.0
NCJ29,OUT017,1490.875
FDZ27,OUT035,973.0
FDI40,OUT013,1667.0
FDG22,OUT013,723.0
FDT51,OUT017,1933.125
FDF20,OUT018,2873.0
FDV50,OUT035,2101.0
FDT02,OUT049,742.375
DRC49,OUT017,2388.625
FDF26,OUT049,2566.375
FDV52,OUT035,2079.0
FDX59,OUT049,705.375
FDV25,OUT035,3665.0
FDW23,OUT027,2103.0
FDE53,OUT018,1461.0
FDA19,OUT017,2192.625
FDH22,OUT046,2005.0
NCO41,OUT013,1589.0
FDX12,OUT017,3983.125
FDF17,OUT013,3154.5
FDS11,OUT045,3490.625
FDR51,OUT035,2570.0
FDT49,OUT010,-229.625
FDC56,OUT013,1944.0
FDR13,OUT027,3366.0
FDQ60,OUT035,2105.0
FDN38,OUT049,4056.875
NCL29,OUT013,2500.5
FDO13,OUT027,4059.5
FDE26,OUT018,2009.5
FDA31,OUT010,808.875
FDX14,OUT035,1368.0
FDA34,OUT045,2712.125
FDF26,OUT013,2516.0
FDE38,OUT045,2582.625
DRI11,OUT046,1806.0
FDQ60,OUT027,3383.5
FDL21,OUT027,2175.0
DRC12,OUT027,4487.0
FDC47,OUT046,3585.0
FDE57,OUT045,2176.625
FDT14,OUT045,1883.625
NCZ53,OUT046,2984.0
FDE28,OUT018,3399.0
FDR19,OUT035,2460.0
NCF54,OUT019,828.875
FDZ08,OUT046,1365.0
NCJ05,OUT018,2160.5
FDF59,OUT046,2033.0
NCO05,OUT035,1735.25
FDW24,OUT018,553.0
NCX42,OUT018,2348.5
NCA53,OUT035,938.75
FDI45,OUT019,919.375
FDG46,OUT046,1858.5
FDM20,OUT010,1949.375
FDW11,OUT010,-897.625
FDX08,OUT035,2993.0
NCK17,OUT035,815.25
FDK32,OUT018,2193.5
NCA42,OUT035,2676.25
DRI01,OUT035,2862.0
NCL55,OUT049,4083.375
DRE25,OUT018,1228.5
FDD14,OUT017,2984.625
FDB10,OUT046,3727.5
DRN11,OUT035,2419.5
FDP38,OUT018,576.0
NCA30,OUT017,3056.375
FDT15,OUT017,3076.125
NCP55,OUT018,666.5
FDF12,OUT035,2510.5
FDM21,OUT018,3767.0
FDX56,OUT035,3450.0
FDF10,OUT017,2459.125
FDT32,OUT045,2975.625
FDM51,OUT018,1416.0
NCR50,OUT018,2170.5
FDI19,OUT049,3937.375
FDX21,OUT017,1827.625
FDR31,OUT035,2502.5
FDY02,OUT013,4190.5
NCA29,OUT045,2624.875
NCX17,OUT046,3624.0
FDM12,OUT045,2985.625
FDI53,OUT027,4037.0
NCU30,OUT049,2690.375
FDC56,OUT027,3377.0
FDK27,OUT018,1707.5
NCK18,OUT017,2740.375
FDB52,OUT019,2175.875
DRG25,OUT027,4434.0
FDZ13,OUT049,993.375
FDB57,OUT019,1695.375
FDR40,OUT046,1403.0
NCO14,OUT019,-1171.625
NCN19,OUT045,2943.875
FDQ28,OUT019,617.375
FDO13,OUT018,2345.5
FDK48,OUT013,1300.5
FDU07,OUT018,2154.5
FDW20,OUT046,1989.0
FDV12,OUT010,-277.625
FDH24,OUT013,2557.5
FDV59,OUT049,3526.875
FDK57,OUT045,1866.625
FDL16,OUT027,2187.0
NCQ17,OUT046,2433.0
FDJ15,OUT018,2714.0
FDX24,OUT049,1626.375
FDT47,OUT046,1611.5
FDT10,OUT049,1144.875
FDZ37,OUT018,1215.0
FDW43,OUT027,5130.0
DRN36,OUT017,1637.125
FDJ14,OUT045,1302.125
FDA32,OUT013,3479.0
FDJ38,OUT019,1178.875
FDQ57,OUT017,2455.625
NCQ41,OUT019,1112.375
FDG56,OUT049,1128.875
DRC13,OUT027,3484.0
FDV55,OUT035,2455.0
FDQ49,OUT045,2489.125
FDE29,OUT010,-951.625
FDR03,OUT013,3350.0
FDD45,OUT049,1594.875
FDN38,OUT010,2049.375
FDT56,OUT046,986.5
FDT48,OUT045,3133.125
FDU03,OUT049,3012.875
FDC56,OUT010,-33.625
NCO43,OUT027,3034.25
FDQ27,OUT017,1795.625
FDR03,OUT046,3332.0
DRH23,OUT010,-1075.125
FDG22,OUT045,628.125
NCJ42,OUT013,1682.0
FDR24,OUT046,1507.5
FDW60,OUT035,2997.0
FDJ08,OUT013,3032.5
DRL59,OUT018,584.0
FDG60,OUT010,1760.375
FDW27,OUT017,2613.625
FDX14,OUT018,978.0
FDC20,OUT013,969.5
NCS29,OUT018,3847.5
FDJ56,OUT046,1590.0
FDB20,OUT019,-646.625
FDL28,OUT027,5124.0
FDW01,OUT018,2144.0
FDL03,OUT046,3189.5
FDX22,OUT049,3457.875
FDJ21,OUT035,2503.5
FDR31,OUT045,2326.125
FDG21,OUT035,2588.0
FDS22,OUT027,2228.5
FDK08,OUT035,1777.5
FDE17,OUT018,2194.5
NCN30,OUT017,1630.375
FDT50,OUT046,1604.0
NCX42,OUT049,2683.375
FDJ12,OUT035,3481.5
NCA18,OUT027,3306.25
FDP23,OUT019,1553.875
FDX12,OUT013,3901.0
FDN40,OUT018,2169.0
FDV48,OUT035,1465.0
NCY54,OUT013,2705.5
FDL16,OUT010,-1193.625
FDR45,OUT018,3531.0
